"cpt-iii commissions t-score (procedure)",2
"cpt-iii detectability (d') percentile",2
"cpt-iii detectability (d') t-score (procedure)",2
"cpt-iii hit reaction time block change t-score",2
"cpt-iii hit reaction time standard deviation t-score",2
"cpt-iii hit reaction time t-score (procedure)",2
"cpt-iii omissions percentile (procedure)",2
"cpt-iii omissions raw score (procedure)",2
"cpt-iii omissions t-score",2
"cpt-iii omissions t-score (procedure)",2
"cpt-iii perseverations percentile (procedure)",2
"cpt-iii perseverations raw score",2
"cpt-iii perseverations raw score (procedure)",2
"cpt-iii perseverations t-score (procedure)",2
"cpt-iii variability percentile (procedure)",2
"cpt-iii variability raw score (procedure)",2
"cpt-iii variability t-score (procedure)",2
"cptes solution",2
"cramping muscles",2
"cramping pain",2
"cranberry preparation 1000 mg oral capsule",2
"cranial nerve i",2
"cranial nerve iii injury",2
"cranial nerve iii neuropathy adverse event",2
"cranial nerve viii injury",2
"cranial nerve viii neuropathy adverse event",2
"cranial nerve x",2
"cranial nerves",2
"craniosacral therapy",2
craniotomy,2
"crawling sensation",2
"creatine monohydrate",2
cremation,2
creon,2
"creosote 1000 mg/ml topical solution",2
"cresols xxx",2
cretinism,2
cri,2
"crime victim",2
"crisantaspase 10,000iu injection (pdr for recon) (product)",2
"crisantaspase 10,000iu injection (pdr for recon) (substance)",2
"crm chromium picolinate",2
"crmbm solution",2
"cross eyes",2
"crotamiton solution",2
crps,2
crs7,2
"crutch use",2
"crutch user",2
"cryiiia protein, bacillus thuringiensis",2
"crying infant",2
cryoablation,2
crypt,2
"crystal b-12, 1000 mcg/ml injectable solution",2
"crysti-12, 1000 mcg/ml injectable solution",2
"csl solution",2
"ct xxx",2
"ctap iii",2
"ctcae grade 1 cranial nerve iii neuropathy",2
"ctcae grade 1 cranial nerve viii neuropathy",2
"ctcae grade 2 cranial nerve iii neuropathy",2
"ctcae grade 2 cranial nerve viii neuropathy",2
"ctcae grade 3 cranial nerve iii neuropathy",2
"ctcae grade 3 cranial nerve viii neuropathy",2
"ctcae grade 4 cranial nerve iii neuropathy",2
"ctcae grade 4 cranial nerve viii neuropathy",2
"ctcae grade 5 cranial nerve iii neuropathy",2
"ctcae grade 5 cranial nerve viii neuropathy",2
"ctp general info",2
"cu levels low",2
"cucurbita maxima trypsin inhibitor iii",2
"cultivated oat pollen extract 10000 unt/ml",2
"cultivated oat pollen extract 10000 unt/ml injectable solution",2
"cultivated oat pollen extract 20000 unt/ml injectable solution",2
"cultivated oat pollen extract 40000 unt/ml injectable solution",2
"cultivated rye grass pollen extract 10000 unt/ml",2
"culture result showed less than 10,000 colonies (lab test)",2
"culture result showed less than 100,000 colonies (lab test)",2
"culture result showed less than 50,000 colonies (lab test)",2
"culture result showed more than 100,000 colonies (lab test)",2
"culturelle 1500000000 unt oral granules",2
"culturelle 15000000000 unt oral capsule",2
"culturelle health and wellness 15,000,000,000 unt oral capsule",2
curcuminoid,2
curcuminoids,2
"cured disease",2
"current neighbor",2
"current residence",2
"currently nursing",2
"curvature spine",2
"cut hand",2
"cut nerve",2
"cut toenails",2
"cutaneous partial syndactyly of toes ii/iii",2
"cutis laxa autosomal recessive type iiia",2
"cutis laxa autosomal recessive type iiib",2
"cutis laxa type iii - de barsy syndrome",2
"cutis laxa type iii - de barsy syndrome (diagnosis)",2
"cutis laxa type iiia (diagnosis)",2
"cutis laxa type iiib (diagnosis)",2
"cutis laxa, autosomal recessive, type iiia",2
"cutis laxa, autosomal recessive, type iiib",2
"cutivate 0.00005 mg/mg topical ointment",2
"cuts face",2
"cuts hands",2
"cvs dairy relief 3000 fcc units caplet",2
"cvs fish oil 1000mg odorless softgel",2
"cvs natural fish oil 1000mg softgel",2
"cvs pharmaceutical grade fish oil 1000mg softgel",2
"cvs vitamin e 30,000 iu topical oil",2
"cvs vitamin e 30,000units topical oil",2
"cyanocobalamin (1,000 mcg) (product)",2
"cyanocobalamin (1,000 mcg) (substance)",2
"cyanocobalamin (3,000 mcg) (product)",2
"cyanocobalamin (3,000 mcg) (substance)",2
"cyanocobalamin (vitamin b-12) 1,000 mcg/15 ml oral liquid (ml)",2
"cyanocobalamin (vitamin b-12) 1,000 mcg/ml injection vial (ml)",2
"cyanocobalamin (vitamin b-12) 1,000 mcg/ml sublingual drops",2
"cyanocobalamin (vitamin b-12) 3,000 mcg sublingual lozenge",2
"cyanocobalamin (vitamin b-12) 5,000 mcg/ml sublingual drops",2
"cyanocobalamin (vitamin b12) 1000mcg solution for injection",2
"cyanocobalamin 1,000mcg tab,sublingual",2
"cyanocobalamin 1000 mcg / folate 200 mcg sublingual tablet",2
"cyanocobalamin 1000 mcg oral capsule",2
"cyanocobalamin 1000 mcg oral lozenge",2
"cyanocobalamin 1000 mcg oral tablet",2
"cyanocobalamin 1000 mcg per 1 ml oral solution",2
"cyanocobalamin 1000 mcg sublingual lozenge",2
"cyanocobalamin 1000 mcg sublingual tablet",2
"cyanocobalamin 1000 mcg/1 ml injection solution",2
"cyanocobalamin 1000 mcg/1 ml injection solution [cobolin-m]",2
"cyanocobalamin 1000 mcg/1 ml injection solution [depo-cobolin]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [alphamin]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [cobal]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [cyomin]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [la-12]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [shovite]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [vibal la]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [vibal]",2
"cyanocobalamin 1000 mcg/1 ml intramuscular solution [vita #12]",2
"cyanocobalamin 1000 mcg/ml oral solution",2
"cyanocobalamin 1000/fa 200mcg sl tab",2
"cyanocobalamin 1000/fa 400mcg sl tab",2
"cyanocobalamin 1000mcg/ml inj [va product]",2
"cyanocobalamin 1000mcg/ml injection",2
"cyanocobalamin 1000mcg/thiamine hcl 100mg inj [va product]",2
"cyanocobalamin 2000 mcg oral tablet",2
"cyanocobalamin 3,000mcg tab,sublingual",2
"cyanocobalamin 3000 mcg oral capsule",2
"cyanocobalamin 3000 mcg oral lozenge",2
"cyanocobalamin 5,000mcg tab,sublingual",2
"cyanocobalamin 5000 mcg chewable tablet",2
"cyanocobalamin 5000 mcg oral capsule",2
"cyanocobalamin 5000 mcg oral lozenge",2
"cyanocobalamin 5000 mcg sublingual tablet [mason natural b-12]",2
"cyanocobalamin 5000mcg/ml liquid,oral",2
"cyanocobalamin, 1000 mcg oral tablet",2
"cyanocobalamin/folic acid 1,000 mcg-400 mcg sublingual lozenge",2
"cyanocobalamin/folic acid 1000 mcg-400 mcg oral lozenge/troche",2
"cyanoject, 1000 mcg/ml injectable solution",2
"cyclical vomiting syndrome",2
cyclimorph,2
cyclophosphamide,2
"cyclosporine 1000 mg/ml oral solution",2
cyl,2
"cyomin 1000mcg/ml solution for injection",2
"cyproterone acetate+ethinylestradiol 2000mcg/35micrograms tablet",2
"cyst removal",2
"cystadane 1000 mg powder for oral solution",2
"cysts tonsil",2
"cytogam 1000mg/20ml solution for injection",2
"d 2000 iu, 2000 intl units oral tablet",2
"d-1000, 1000 intl units oral tablet",2
"d-amphetamine sulphate",2
d-baclofen,2
d-caine,2
"d-lactose monohydrate",2
d-methorphan,2
d-n-methylamphetamine,2
"d-pantothenic acid",2
"d-phen-1000 1000mg-30mg extended-release tablet",2
"d1000, 1000 intl units oral capsule",2
"d2000, 2000 intl units oral capsule",2
"d3 1000, 1000 intl units oral tablet",2
"d3/red wine/resveratrol/malt 5,000 unit-200 mg oral capsule",2
d4-cyclophosphamide,2
"dairy digest 3000 unt chewable tablet",2
"dairy ease 3000 unt chewable tablet",2
"dakin solution",2
"dakin's solution",2
dal,2
"dalalone d.p.",2
"dalalone l.a.",2
"dallergy drops",2
"dalteparin na 10,000unt/0.4ml syringe",2
"dalteparin na 15,000unt/0.6ml syringe",2
"dalteparin na 18,000unit/0.72ml syringe",2
"dalteparin na 18,000unt/0.72ml syringe",2
"dalteparin na 5000 unt/0.2ml syringe",2
"dalteparin na 5000unt/0.2ml syringe",2
"dalteparin sodium (porcine) 10000iu solution for injection",2
"dalteparin sodium (porcine) 15000iu solution for injection",2
"dalteparin sodium (porcine) 18000iu solution for injection",2
"dalteparin sodium 10,000iu/0.4ml prefilled syringe (product)",2
"dalteparin sodium 10,000iu/0.4ml prefilled syringe (substance)",2
"dalteparin sodium 10,000iu/1ml injection",2
"dalteparin sodium 10,000iu/1ml prefilled syringe (product)",2
"dalteparin sodium 10,000iu/1ml prefilled syringe (substance)",2
"dalteparin sodium 10,000iu/4ml injection",2
"dalteparin sodium 10,000iu/ml injection solution 1ml ampoule",2
"dalteparin sodium 10,000iu/ml injection solution 1ml ampule",2
"dalteparin sodium 10000 unt/ml [fragmin]",2
"dalteparin sodium 10000 unt/ml injectable solution [fragmin]",2
"dalteparin sodium 10000 unt/ml prefilled syringe [fragmin]",2
"dalteparin sodium 15,000iu/0.6ml prefilled syringe (product)",2
"dalteparin sodium 15,000iu/0.6ml prefilled syringe (substance)",2
"dalteparin sodium 18,000iu/0.72ml prefilled syringe (product)",2
"dalteparin sodium 25000 unt/ml injectable solution [fragmin]",2
"dalteparin sodium 25000 unt/ml prefilled syringe [fragmin]",2
"dalteparin sodium 5000iu/0.2ml prefilled syringe (product)",2
"dalteparin sodium 5000iu/0.2ml prefilled syringe (substance)",2
"dalteparin sodium 95,000 unt in 3.8 ml injectable solution",2
"dalteparin sodium,porcine 10,000 unit/ml sub-q syringe (ml)",2
"dalteparin sodium,porcine 5,000 unit/0.2 ml sub-q syringe (ml)",2
"danang lung",2
"dance therapy",2
"dandelion pollen extract 10000 unt/ml",2
"dandelion pollen extract 20000 unt/ml",2
"dandelion pollen extract 40000 unt/ml",2
"danthron/poloxamer 75 mg/5 ml-1000 mg/5 ml oral suspension",2
dantrolene,2
"dantron + poloxamer strong 75mg/1000mg/5ml oral suspension",2
"dapagliflozin 10 mg / metformin hydrochloride 1000 mg [xigduo]",2
"dapagliflozin 10/metform 1000mg 24hr tab",2
"dapagliflozin 10mg/metformin 1000mg 24hr tab,sa [va product]",2
"dapagliflozin 5 mg / metformin hydrochloride 1000 mg [xigduo]",2
"dapagliflozin 5mg/metformin 1000mg 24hr tab,sa [va product]",2
"dark brown hair",2
"dark leaved mugwort pollen extract 10000 unt/ml",2
"darrows solution",2
"date closed",2
"date next dose",2
"date pregnancy",2
"daytime cold",2
daytrana,2
dbd,2
dcs,2
"ddd mpgnii",2
ddd85646,2
"ddda/creat ur",2
"ddda/creat ur-srto",2
dea-nonoate,2
"deafness temporary",2
"death age",2
"death brain",2
"death mother",2
"death witnessed",2
debelalactone,2
decalcification,2
decannulation,2
"decara, 25,000 intl units oral capsule",2
"decara, 50,000 intl units oral capsule",2
"decarboxylase inhibitor",2
decolonization,2
"decompensated cirrhosis",2
"decompression of acoustic nerve (viii)",2
"decompression of oculomotor nerve (iii)",2
"decompression of oculomotor nerve (iii) (procedure)",2
"decongestant nasal",2
"decreased activity of complexes ii+iii",2
"decreased complex iii activity in liver tissue",2
"decreased levels of plasma factor viii",2
"decreased mitochondrial complex iii activity",2
"decreased platelet glycoprotein iib-iiia",2
"decreased respiratory complex ii+iii activity",2
"decreased testosterone",2
"deep heat",2
"deep white layer",2
"deferoxamine mesylate 2000 mg injection",2
"deferred diagnosis on axis iii (disorder)",2
"defic antithrombin iii",2
"deficiencies, factor xiii",2
"deficiency of factor xiii [fibrin stabilizing]",2
"deficiency of mitochondrial complex iii",2
"deficiency of uroporphyrinogen iii synthase",2
"deficiency, factor viii",2
"deficiency, factor xiii",2
degloving,2
"delalande 69276",2
"delayed delivery",2
"delayed gastric emptying",2
"delays developmental",2
"delirium of known (axis iii) etiology",2
"delirium of unknown (axis iii) etiology",2
"delirium of unknown (axis iii) etiology (diagnosis)",2
"delivery date",2
"delivery methods",2
"delusional thoughts",2
"dementia of known (axis iii) etiology",2
"dementia of unknown (axis iii) etiology",2
"dementia of unknown (axis iii) etiology (diagnosis)",2
"dengue hemorrhagic fever, grade iii (disorder)",2
"density increased",2
"dent white spot",2
"dent white spots",2
"denta 5000 plus 0.011 mg/mg toothpaste",2
"denta 5000 plus, 1.1% topical cream",2
"dental anesthesia",2
"dental caries class iii",2
"dental examinations",2
"dental fillings",2
"dental insurance coverage",2
"dental service",2
"dental surgeries",2
"deoxyribonucleic acid factor viii (product)",2
"dependent personality",2
"depo-cobolin, 1000 mcg/ml injectable solution",2
"deposits joints",2
"deprecated aptt ppp qn",2
"deprecated rnap iii ab ser ql ib",2
"depression bipolar disorder",2
"depression chronic",2
"dequalinium 0.0001 mg/mg topical gel",2
"dercum's disease type iii",2
"derived seer summary stage 2000 cancer",2
dermadex,2
"dermatophagoides pteronyssinus extract 10000 au/1 ml solution",2
dermographia,2
"dermovate 0.0005 mg/mg topical ointment",2
desflurane,2
"desmopressin acetate 0.00083 mg/actuat",2
"desmopressin acetate 0.00083 mg/actuat nasal spray [noctiva]",2
"desonide 0.0005 mg/mg topical ointment",2
"desonil 0.0005 mg/mg topical ointment",2
"desowen 0.0005 mg/mg topical ointment",2
"desoximetasone 0.0005 mg/mg [topicort]",2
"desoximetasone 0.0005 mg/mg topical gel",2
"desoxyribonuclease 15000unt/fibrinolysin 25unt/vil soln,top",2
desvenlafaxine,2
deta-nonoate,2
"details doc",2
"details document",2
detanonoate,2
"developer z",2
"developmental gut",2
"deviate septum",2
"deviated septums",2
"device connection issue",2
"device connection loose",2
"dexacidin, 1 mg-3.5 mg-10000 units/ml ophthalmic suspension",2
"dexamethasone 0.0005 mg/mg [ak-dex]",2
"dexamethasone 0.0005 mg/mg [dexasol]",2
"dexamethasone 0.0005 mg/mg [maxidex]",2
"dexamethasone 0.0005 mg/mg [ocu-dex]",2
"dexamethasone 0.1%/n-mycin 3.5mg/polymyx 10000unt/gm oint,oph",2
"dexamethasone 0.1%/n-mycin 3.5mg/polymyx 10000unt/ml soln,oph",2
"dexamethasone 0.1%/n-mycin 3.5mg/polymyx 10000unt/ml susp,oph",2
"dexamethasone 0.1%/n-mycin 5mg/polymyx 10000unt/gm oint,oph",2
"dexamethasone 0.1%/n-mycin 5mg/polymyx 10000unt/ml susp,oph",2
"dexamphetamine sulphate",2
"dexasporin, 1 mg-3.5 mg-10000 units/ml ophthalmic suspension",2
"dexmedetomidine 0.00009 mg/mg [sileo]",2
"dexmedetomidine 0.00009 mg/mg oral gel",2
"dexpanthenol 0.0005 g in 1 ml topical liquid [vitalizer white]",2
"dexpropranolol hydrochloride",2
"dextran 40000",2
"dextran 75000",2
"dextroamphetamine (product)",2
"dextroamphetamine (substance)",2
"dextroamphetamine 1.87 mg",2
"dextroamphetamine 12.5 mg",2
"dextroamphetamine 2.5 mg",2
"dextroamphetamine 3.12 mg",2
"dextroamphetamine 3.75 mg",2
"dextroamphetamine 7.5 mg",2
"dextroamphetamine adipate",2
"dextroamphetamine m/r capsule",2
"dextroamphetamine oral tablet",2
"dextroamphetamine phosphate",2
"dextroamphetamine saccharate",2
"dextroamphetamine so4 5mg tab",2
"dextroamphetamine sulfate",2
"dextroamphetamine sulphate",2
"dextroamphetamine tannate",2
"dextromethorphan 60 mg / guaifenesin 1000 mg [muco-fen dm]",2
"dextromethorphan hydrobromide",2
"dextrose 10 % / sodium chloride 0.45 % in 1000 ml injection",2
"dextrose 10 % / sodium chloride 0.45 % per 1000 ml injection",2
"dextrose 2.5 % / sodium chloride 0.45 % in 1000 ml injection",2
"dextrose 2.5 % / sodium chloride 0.45 % per 1000 ml injection",2
"dextrose 5 % / potassium chloride 20 meq per 1000 ml injection",2
"dextrose 5 % / potassium chloride 30 meq per 1000 ml injection",2
"dextrose 5 % / potassium chloride 40 meq per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.2 % per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.225 % in 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.225 % per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.3 % per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.33 % in 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.33 % per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.45 % in 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.45 % per 1000 ml injection",2
"dextrose 5 % / sodium chloride 0.9 % per 1000 ml injection",2
"dextrose-magnesium sulfate, 10 g/1000 ml intravenous solution",2
"dextrose/heparin sodium 5%-10000 u/100 ml intravenous solution",2
"dextrose/heparin sodium 5%-20000 u/500 ml intravenous solution",2
"dextrose/heparin sodium 5%-4000 u/100 ml intravenous solution",2
"dextrose/heparin sodium 5%-5000 u/100 ml intravenous solution",2
dheas,2
"diabetes type i",2
"diabetic ketoacidosis",2
"diabetic relative",2
"diacetolol monohydrochloride",2
"diacetolol, (+-)-isomer",2
"diagnose disease",2
"diagnostic imaging",2
"diamorphine allergy",2
"dian iii",2
"diaper rash",2
"diaphragmatic breathing",2
"diarrhea symptom",2
"diazepam powder",2
"dibasic calcium phosphate",2
"dibenzotetraaza(14)annulene-fe(iii) complex",2
"dichloroacetate 1000 mg/ml [bichloracetic acid kahlenberg]",2
"dichlorophosphonazo iii",2
"dichlorophosphonoazo iii",2
"dichlorotetrafluoroethane 1000 mg/ml",2
"dichlorotetrafluoroethane 1000 mg/ml topical spray [frigiderm]",2
dicodid,2
dicyclomine,2
"dicyclomine hcl",2
dicycloverine,2
"died in hospital",2
"diet good",2
"diet protein",2
"diet research",2
diethanolamine,2
"diets, synthetic",2
difenoxin,2
"difficult sleeping",2
"difficulty seeing",2
"difficulty sitting",2
"difficulty sitting up",2
"difficulty speaking",2
"diflorasone diacetate 0.0005 mg/mg topical ointment [apexicon]",2
"diflorasone diacetate 0.0005 mg/mg topical ointment [florone]",2
"diflorasone diacetate 0.0005 mg/mg topical ointment [maxiflor]",2
"diflorasone diacetate 0.0005 mg/mg topical ointment [psorcon]",2
"digestive enzymes",2
"digestive system dis",2
"digit iii",2
"digitus medius; digitus tertius [iii]",2
dihydralazine,2
"dihydralazine / oxprenolol",2
"dihydralazine / propranolol",2
"dihydrocodeine tartrate",2
dihydromorphinone,2
dilantin,2
"dilated eyes",2
"dilaudid cough syrup",2
"dilutional hyponatremia",2
"dimension product",2
"dimensions heart",2
"dimethicone 1000+cetrimide 10%/0.3% cream",2
"dimethyl sulfone 1000 mg oral capsule",2
"dimethyl sulfone 1000 mg oral capsule [nature's blend msm]",2
"dimethyl sulfone 1000 mg oral capsule [pharmassure msm 1000]",2
"dimethyl sulfoxide 1000 mg/ml topical solution",2
dimethylsulfoxideimidazoletetrachlororuthenate(iii),2
"dine 5000c 50 mg/ml topical solution",2
"dinoprostone 0.000167 mg/mg [prepidil]",2
"dinoprostone 0.000167 mg/mg vaginal gel",2
"dinoprostone 0.0002 mg/mg vaginal gel",2
"dinoprostone 0.000333 mg/mg vaginal gel",2
"dinoprostone 0.0004 mg/mg vaginal gel",2
"dinoprostone 0.000667 mg/mg vaginal gel",2
diphenhist,2
"diphenhydramine hydrochlorid 25mg",2
"diphenhydramine hydrochloride",2
"diphenhydramine hydrochloride 10 mg",2
"diphenhydramine hydrochloride 12 mg",2
"diphenhydramine hydrochloride 20 mg",2
"diphenhydramine hydrochloride 25 mg",2
"diphenhydramine hydrochloride 30 mg",2
"diphenhydramine hydrochloride 31 mg",2
"diphenhydramine hydrochloride 45 mg",2
"diphenhydramine hydrochloride 50 mg",2
"diphenhydramine powder",2
"dipivefrin / levobunolol",2
diprenorphine,2
"diprivan 1000 mg in 100 ml injection",2
"diprivan 1000 mg per 100 ml injection",2
"diprivan 1000mg/100ml emulsion for injection (healthtrust)",2
"diprosone 0.0005 mg/mg topical ointment",2
"dipyrone 1000 mg rectal suppository",2
dira,2
"disability percentage",2
"disability severe",2
"disappearing bone dis",2
discectomies,2
"discharge orders",2
discoloured,2
"disease injury",2
"disease progression",2
"disease rare",2
"disease relapse",2
"disease remission",2
"disease terminal",2
"disease transmission",2
"disease, chronic",2
"disease, ehlers danlos",2
"disease, spinal",2
disease/disorder,2
"diseases (quarterly rug-iii 97 update) set",2
"diseases (quarterly rug-iii) set",2
"diseases (quarterly rug-iii):-:pt:^patient:set",2
"diseases, autoimmune",2
disimpaction,2
disinhibited,2
disinhibition,2
"dislocated hips",2
dismemberment,2
"disorder schizophrenia",2
"disorder, anxiety",2
"disorder, bipolar",2
"disorder, panic",2
"disorders communication",2
disorient,2
"displaced comminuted fracture of shaft of radius, right arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of radius, right arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced comminuted fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced comminuted fracture of shaft of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced comminuted fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced comminuted fracture of shaft of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced comminuted fracture of shaft of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",2
"displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",2
"displaced fracture of epiphysis (separation) (upper) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",2
"displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",2
"displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",2
"displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",2
"displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of greater trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of lateral malleolus of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of lateral malleolus of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",2
"displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",2
"displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced fracture of olecranon process with intraarticular extension of right ulna, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced fracture of olecranon process with intraarticular extension of unspecified ulna, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced fracture of olecranon process without intraarticular extension of right ulna, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced segmental fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced segmental fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced segmental fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced segmental fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced spiral fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced spiral fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced spiral fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced spiral fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for open fracture type iiia, iiib, or iiic",2
"displaced transverse fracture of shaft of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced transverse fracture of shaft of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced transverse fracture of shaft of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced transverse fracture of shaft of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
"displaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",2
"displaced unspecified condyle fracture of lower end of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",2
